Nome;Rating;Posição Principal
Ibrahim Rabiu;66;CM/LM
Nahir Besara;66;CAM/LM
Je-Vaughn Watson;66;RB/CDM/CB
Elvis González;66;LB
Tonia Tisdell;66;LM/RM
Luis Gutiérrez;66;CB
Crivellaro;66;CAM/LW
Nathaniel Mendez-Laing;67;RM/LM
Alexey Pomerko;66;CDM/CM
Kevin Gomis;66;CB
Kevin Long;66;CB
James Collins;66;ST
Lee Brown;66;LB/LWB
Aaron Wildig;66;CAM/CM
David Wotherspoon;66;RM/LM
Musa Nizam;66;LB/CB
Sebastián Gallegos;66;CAM/CF
Tiago Almeida;66;RB
Michel García;66;CM
David Drocco;66;CM/CDM
Fabio Pisacane;66;RB/CB
Vladimir Dyadyun;66;RM/LM
Thiago Cardoso;66;CB
Ash Taylor;66;CB
Stephan Salger;66;CDM/LB
Piotr Tomasik;66;LB
Osama Malik;66;CB/CDM
Shane Ferguson;66;LM/LB
Scott Neville;66;RB
Dilly Duka;66;CAM/LM
Rodolfo Vilchis;66;LM
Maksim Bordachev;66;LB/LM
Anton Wede;66;CM/RM
Rhyan Grant;67;RB/CDM
Peter Abrahamsson;66;GK
Erik Friberg;66;CM/CDM
Cho Chan Ho;66;RW/RM
Lee Chang Hoon;66;LM/LW
Kwon Soon Hyung;66;CM/CDM
Akira Takeuchi;66;CB
Yosuke Fujigaya;66;GK
Dejan Jakovi ;66;CB
Jesús Isijara;68;RM
Tobias Sana;66;LM
Robert Lundström;66;RB
Luciano Civelli;66;LB
Rob Kiernan;66;CB
Tosaint Ricketts;66;ST/RW
Mana Dembélé;66;ST
Jonathan Obika;66;ST
Hiroshi Ibusuki;66;ST
Jahir Barraza;66;ST
Riccardo Brosco;66;CB
Michael Sollbauer;66;CB
Sheanon Williams;66;RB/LB
Daniel Gustavsson;66;RM/LM
Lyle Taylor;67;ST
Jordan Clarke;66;RB
Paul Coutts;66;CM/RM
Dieter Elsneg;66;CAM/ST
Hugo Fraile;66;RM/ST
Dalibor Veselinovi ;66;ST
Carlos Lázaro;66;CM/CDM
Damien McCrory;66;LB
Daniele Gasparetto;66;CB
Gianluigi Bianco;66;LB/LM
Thomas Reifeltshammer;66;CB
Iriondo;66;LWB/LM
Radek Dejmek;66;CB
Jeffrén;66;RM/LM
Stuart O'Keefe;66;CM/CDM
Bar   Memi ;66;LM/RM
Maic Sema;66;LM/RM
Christopher Telo;66;LB/LM
Peter Pawlett;66;CAM/RM
Adam Chicksen;66;LB/LM
Alex Cisak;66;GK
Atdhe Nuhiu;66;ST
Johan Mårtensson;66;CM
Christian Klem;66;LB/LM
Jason Steele;66;GK
Marcin Pietrowski;66;CB/CDM
Liam Sercombe;66;CM/CAM
Antonio Zito;66;CM/LM
Edouard Butin;66;ST
David Ulm;66;CAM
Guyon Fernandez;66;ST
Anthony Lippini;66;RB/CB
Jon McLaughlin;66;GK
Alberto Pomini;66;GK
Adrian Nikçi;66;LM/RM
Shaun Brisley;66;CB
Neco;66;LW/ST
Azamat Zaseev;66;CM/CDM
Adlan Katsaev;66;CM/LM/CDM
Martijn van der Laan;66;CB
Milan Milanovi ;66;CB
Erik Pimentel;66;CB
Jo Su Huk;66;GK
Raphael Wolf;66;GK
Daniel Christensen;66;LB
Pavels Šteinbors;66;GK
Luca Di Matteo;66;LB/LM
Pedrinho;66;RB/LB
Nikola Gulan;66;LB
Andrew Jacobson;66;CDM/CB
José Carvallo;66;GK
Piotr Polczak;66;CB
Khaled Adenon;66;CB
Chance Myers;66;RB
Tony Beltran;66;RB
Daniel Arreola;66;LB/CB
Christian Landu Landu;66;CDM/CM
Liam Kelly;66;CM/CDM
Ruymán;66;CB/LB
Henrik Ojamaa;66;RW/ST
Gavin Gunning;66;CB
Juanmi Callejón;66;RM/RW
Robin Henkens;66;RM/LM
Tommy Høiland;66;ST
Yohann Thuram;66;GK
Gary Madine;66;ST
Mattia Mustacchio;66;RW/LW
Dorian Dervite;66;CB
Josué Ayala;66;GK
Joachim Thomassen;66;LB/LM
Fredrik Brustad;66;ST/RM
Richard Sukuta-Pasu;66;ST
Peter Orry Larsen;66;CM/LM
Alfonso Blanco;66;GK
Daniel Toth;66;CDM/CM
Alexander Stolz;66;GK
Jordan Spence;66;RB
Joe Jacobson;66;LB
Jonatan Tollås Nation;66;CB
Manuel Hornig;66;CB
Bruce Abdoulaye;66;CB/LB
Fabian Müller;66;LB/RB
Danny Hylton;66;ST
Greg Bolger;66;CDM/CM
Lucas Silva;66;CM
Sam Hird;66;CB/CDM
Alexandr Prudnikov;66;ST
Mao Jianqing;66;ST/RW/RM
Nigel Boogaard;66;CB
Oumar Sissoko;66;GK
André Hainault;66;CB/LB
Ahmed Ibrahim Ateef;66;CDM/RM
Park Won Jae;66;LB
Oliver Bozanic;66;CM/CDM
Manuel Viniegra;66;CDM/CM
David Worrall;66;RM/RB
Stefan Maierhofer;66;ST
Amin Nouri;66;RB
Simon Church;66;ST
Hassane Alla;66;CM
Takayuki Morimoto;66;ST/CAM
Ludovic Sylvestre;63;CDM/CM
Kaká;66;CB
Erik Jendrišek;66;ST/LM
Ludovic Gamboa;66;LM
Yves De Winter;66;GK
David Da Costa;66;GK
Andreas Nordvik;66;CB/LB
Dominic Oduro;66;RM/ST
Kai Bülow;66;CB/CDM
Cyriaque Louvion;66;CB/CDM
Mickaël Tavares;66;CDM/CM
Craig Alcock;66;CB/RB
Massimo Zappino;66;GK
Andy Williams;66;ST
Luis Martínez;66;CM
Karim Guédé;66;ST/RM
Franck Moussa;66;LM/ST
Julien Toudic;67;ST
Zden k Zlámal;66;GK
Marco Canchila;66;CB/CDM
Carlos Díaz;66;CB
Jean Calvé;66;RB
Robert Milsom;66;CM/LB
Jung In Whan;66;CB
Lee Sung Hyun;66;RW/CAM
Marc Burch;66;LB
Glen Moss;66;GK
Tam Scobbie;66;CB/LB
Simon Eastwood;66;GK
Lucas Akins;66;RM/RWB
Lloyd James;66;CM/CDM
Miles Addison;66;CB
Berat Sadik;66;ST
Eggert Jónsson;66;CDM/CB
Borda;66;CB
Diego Lagos;66;LM
Tobias Mikkelsen;66;LW/RW
Ed Upson;65;CDM/CM
Oscar Díaz;66;ST/CAM
Cirio;66;LW/RW
David Forde;66;GK
Marino Defendi;66;CM
Brendan Moloney;66;RB
Ben Hamer;66;GK
Scott Laird;66;LB/LWB
Danny Guthrie;66;CM/CDM
Israel Villaseñor;66;GK
Michael O'Connor;66;CM
Michael Gardyne;66;LM/RM
Elmar Bjarnason;66;LM/CM
Michael McGlinchey;66;CF/LW
André Bahia;66;CB
Marco Jiménez;66;CDM/CM
Goran Karanovi ;66;ST
Raffaele Schiavi;66;CB
Matt Done;66;LM/ST
Denni Avdi ;66;ST/CM
Anri Khagush;66;RB/LB
Nicky Adams;66;LM/CAM
Jakub Tosik;66;RB/CDM
Wojciech K dziora;66;ST
Federico León;66;CB
Billy Clarke;66;ST
Jason Demetriou;66;RB/RWB
Grzegorz Bonin;66;RM
Craig Davies;66;ST
Marek Wasiluk;66;CB/LB
David Raven;66;RB
Jason Hernandez;66;CB
Marcel de Jong;66;LB/LM
Chad Barrett;66;ST/RM
Tony McMahon;66;RB/RM
Daniel Fernandes;66;GK
Chris Dagnall;66;ST
Tomasz Brzyski;66;LB
Joe Walsh;66;CB
Gaëtan Krebs;66;CM/LM
Jamie Young;66;GK
Mauricio Caranta;66;GK
Brendon Santalab;66;ST
Sergiy Pylypchuk;66;LM/RM
Sebastián Penco;66;ST
Henrico Drost;66;CB
Rados aw Cierzniak;66;GK
Santamaría;66;ST/CAM
David de Paula;66;RM/CM
Conrad Logan;66;GK
Edgar Dueñas;66;CB
Shamil Asildarov;66;ST
Queco Piña;66;GK
Paul Robinson;66;CB
Manuel Coppola;66;CM/CDM
Bob Harris;66;LB
Osvaldo Barsottini;66;CB
Peter Larsson;66;CB
Claes Kronberg;66;RB/CM
Knut Olav Rindarøy;66;LB
Luis Ricardo Esqueda;66;LB/LWB
Gennaro Sardo;66;RB
Andrew Considine;66;CB/LB
Richard Wood;66;CB
Thomas Gebauer;66;GK
Dexter Blackstock;66;ST
Tomáš  erný;66;GK
Lewis Buxton;66;RB
Stephen McManus;66;CB
Stephan Petersen;66;RM/LM
Leon Clarke;66;ST
Martin Woods;66;CM
Scott Brown;66;GK
Marko Stankovi ;66;CAM
James Coppinger;65;CM/CAM
Brian Vandenbussche;66;GK
 ukasz Madej;66;LM/CAM
Felipe Sanchón;66;ST/CAM
Iago Bouzón;67;CB/RB
Ripa;66;LB/LWB
Saizar;66;GK
Migue;66;CB
Luciano Vella;66;RB
Mauro Rosales;66;RM/CAM
Iván Furios;66;CB
Leonardo Di Lorenzo;66;CM/CDM
Milovan Miroševi ;66;CM
Paul Quinn;66;CB
Paddy McCourt;66;CAM/CM
Mark-Jan Fledderus;66;LB
Greg Halford;66;CDM/CB
Cho Won Hee;66;CM/RB
Daniel Lopar;66;GK
Bryan Bergougnoux;66;CAM/LW
Dean Lewington;66;LB
Josh Saunders;66;GK
Anouar Hadouir;66;CAM
Adriano Russo;66;CB
Lionel Cappone;66;GK
Brian Carroll;66;CDM
Kim Yong Dae;66;GK
Eric Marester;66;RB
Dean Bowditch;66;CAM/LM
Christoffer Källqvist;66;GK
François Pantxi Sirieix;66;CM/CDM
Chaouki Ben Saada;66;CAM/CM
Luke McCormick;66;GK
Carlos García;66;CB
Nicolas Timmermans;66;RB/CB
Nick Montgomery;66;CDM
Nathan Tyson;66;ST
Lloyd Doyley;65;CB
Lee Holmes;66;LM/RM
Jobi McAnuff;66;LM/RM
Espen Bugge Pettersen;66;GK
Nelson Ferreira;66;LM/CAM/CM
Jon Jönsson;66;CB
Morten Nordstrand;66;ST
Eugène Ekobo;66;CDM/CB
James McFadden;66;ST/CAM
Keith Lasley;66;CM
Theo Zwarthoed;66;GK
Martin Albrechtsen;66;CB
Toifilou Maoulida;66;ST
Ferdinando Coppola;66;GK
Jérémie Bréchet;66;CB
Aaron Wilbraham;66;ST
Martin Mikovi ;65;RM/LM
Patrick Cutrone;65;ST
Ronaldo Tavares;65;ST
Maksym Bilyi;65;CB
Diego Medeiros;65;LW
Jovan Stojanovi ;65;CAM/RW
Andriy Bliznichenko;65;LM/RM
Vasyl Kravets;65;LB
Adul Seidi;65;ST
Sinan Kurt;65;CM
Iván Centurión;65;CB
Davidson;65;LW
Sergio Vergara;65;RW/RM
Lee Jeong Bin;65;CAM/CM
José Guillermo Ortiz;65;ST/LM
Joe Abrigo;65;CAM/CM
Bruno Wilson;65;CB
Marc Gual;65;ST/CAM
Aymen Barkok;66;RM/RB
Arnaud Nordin;65;LW
Fabricio Bustos;65;RB/LB
Marc Cardona;65;ST
Diego Barrios;65;GK
Kingsley Madu;65;LB
Pedro Aquino;65;CDM
Sergio Peña;65;RM
Nito Carbelho;65;ST/CAM
Elton Coengo;65;CDM/CB
Pelle Clement;65;LW/RW
Markel Areitio;65;GK
Alex Pozo;65;LM/ST
Sebastián Gorga;65;CB
Alberto Picchi;65;CM
Teodoro Paredes;65;CB
Matic Fink;65;RB
Luca Strizzolo;65;ST
Sekou Konde;65;CB
Álvaro Arencibia;65;RB/CDM
Berkay Özcan;65;CAM/CM
Dylan Flores;65;CAM/CM
Vyacheslav Churko;64;RW/LW
Guus Til;65;CAM
Milan Massop;65;CB/LB
Dylan Bronn;65;CB/RB
Dejan Trajkovski;65;LB
Germán Camacho;65;CB
Quim Araujo;65;CAM/CF
Kubilay Sönmez;65;CDM
Derrick Jones;65;CDM/CM
Jean Carlos;65;LW/CAM
Bruno Gomes;65;ST
Gabriele Marchegiani;65;GK
Idé;65;ST
Thabiso Khutumela;65;ST/CAM
Riyaad Norodien;65;LM/LW
Mattia Finotto;65;ST
Luís Rocha;65;CB
Ivica Žuni ;65;CB
Dávid Guba;66;RM
Mathieu Chemin;65;CB/CDM
Janota;65;GK
Houssem Aouar;65;CAM/CM
Óscar Franco;65;ST
Francesco Margiotta;65;ST
Efecan Karaca;66;CM/CAM
Romain Bayard;65;RW/CAM/ST
Taha Yalç ner;65;CDM/CM
Kristian Pedersen;65;LB
Dominik Dinga;65;CB
Soriano;65;GK
Edmore Chirambadare;65;LM/RM/RW
László Bénes;65;CAM/LM
Anzor Sanaia;65;ST
Frederic Ananou;65;CB
Edouard Mendy;68;GK
Bakaye Dibassy;65;LB/CB
Juan Leiva;65;LW/CAM
Nazareno Solís;65;LW/CAM
Peter Etebo;65;LM
Ahmet Dereli;65;LM
Niklas Hauptmann;65;CM
Atomu Tanaka;65;CAM
Louis Samson;65;CDM
Aschraf El Mahdioui;65;CM
Indy Groothuizen;65;GK
Renato Tarifeño;65;ST
Tamás Szántó;65;CAM/CDM
Khaly Thiam;65;CDM/CM
Jacobo Kouffaty;65;CAM
Yangel Herrera;65;CDM
Tomás Nuninho;65;CDM
Kainho Selva;65;RB
Naldo Freidinha;65;LB
Mardial Cunha;65;RB
Francisco Afonso;65;RB
Asahi Masuyama;65;RW/CAM
Blas Riveros;65;LB
Saeid Ezatolahi;65;CM
Seiya Fujita;65;RM
Shunsuke Kikuchi;65;CM
Shota Arai;65;GK
Tatsuya Hasegawa;65;CAM
Matías Quiroga;65;ST
Giorgi Shelia;65;GK
Amir Hadziahmetovic;65;CDM/CM
Hisashi Jogo;65;RM/CF
Kosuke Taketomi;65;LM/ST
Seigo Kobayashi;65;RM
Hidekazu Otani;65;CDM
Ryota Nagaki;65;CDM
Kazunori Yoshimoto;65;CB
Ryoya Ogawa;65;LB
Yota Akimoto;65;GK
Choi Kyu Baek;65;CB
Cayman Togashi;65;ST
Yoshiki Takahashi;65;CDM
Masato Fujita;65;RB
Lautaro Comas;65;RM
José Méndez;65;RM
Kim Min Hyeok;65;CB
Kentaro Oi;65;CB/RB
Taisuke Nakamura;65;LB/LM
Kohei Shimizu;66;LM
Tatsuya Morita;65;GK
Diego Zabala;65;RM/LM
Yusuke Chajima;65;CAM/CF
Sho Sasaki;65;CB/LB
Hitoshi Shiota;65;GK
Yasuhiro Hiraoka;65;CB
Shun Obu;65;CB
Vitor Costa;65;LB
Y ki Mut ;65;CF/ST
Daisuke Nasu;65;CB/LB
Koki Otani;65;GK
Gaëtan Perrin;65;RM/ST
Gastón Bottino;65;RB
Maximiliano Lugo;65;CM
Milan Jevtovic;65;RW/ST
Stefan Silva;65;ST
Franco Mazurek;65;CM/CAM
Agustín Bouzat;65;LM/ST
Farouk Miya;65;CAM
Carlos Sinisterra;65;LM
Gonzalo Bazán;65;LM
Mohamed Benyettou;65;ST
Neri Bandiera;65;CAM/RW
Brandon Vincent;65;LB/LWB
Miguel Solís;65;GK
Tsubasa Endoh;65;CAM/CM
Vedran Jugovi ;65;CM/CAM
Fredrik Aursnes;65;CM
Leonardo Ruíz;65;ST
Álvaro Tejero;65;LB/RB
Maecky Ngombo;65;ST
Kevin Londoño;65;RM/RB
Romain Del Castillo;65;RM/LW
Robert Gojani;65;CM/CDM
Jamie Hopcutt;65;CAM/LM
Dennis Widgren;65;LB/CB
Douglas Bergqvist;65;CB/CDM
Brahim Díaz;65;CAM/RW/ST
Philipp Lienhart;65;CB
Jalil Elías;65;CDM/CM
Mathieu Cafaro;65;CM
Dorian Caddy;65;ST
Boris Radunovi ;65;GK
Hugo Rama;65;CAM/CM
Martin Bukata;65;CM
Leandro Rodríguez;65;ST/CF
Lucas Galvão;65;CB/LM
Faiz Selemani;65;RM/RB
Ademola Lookman;65;ST/LM
Nacho;65;RM/LM
Nacho Gil;65;CAM/LW
Leandrinho;65;CAM
Marco Tagbajumi;65;ST
Alisson Farias;65;LW
Mert Örnek;65;RM
Marin Oršuli ;65;CB/CDM
Jay-Roy Grot;65;ST/RW
Sero Rochedo;65;RB/CB
Emílio Trevões;65;ST/LW
Paulito Zanon;65;CDM
Henrique Jardinel;65;CDM/CM
Nuno Moldeiro;65;CB
Bruno Fagundeiro;65;CB/RB
João Gerster;65;LB/LM
Edu Selneira;65;LB/RB
Marcelo Vildeia;65;ST
Renan Tojeiras;65;CDM/CAM
Adnan Vidual;65;CB
Lúcio Corteijo;65;CB/RB
Lucas Mantela;65;LB/RB
Peter Abradanel;65;GK
Lassana Coulibaly;65;CM/CDM
Enock Kwateng;65;RB/CB
Dave Romney;65;CB/LB
Daniele Mignanelli;65;LB/RB
Borja Domingo;65;ST
Kilian Grant;65;ST/RW
Mayron George;65;ST
Jérémy Vachoux;65;GK
Philipp Ochs;65;LM/LB
Uroš Korun;65;CB
Shamil Gasanov;65;CDM/CM
Gökhan Akkan;65;GK
Simone Rapp;65;ST/LM
Hugo Gomes;65;CB
Arroyo;65;RB
Miloš Degenek;65;CB/CDM
Arturo Calabresi;65;CB/RB
Víctor Morales;65;CB
Daniel Alexis Castillo;65;GK
Pablo Rojas;65;RM/ST
Batraz Khadartsev;65;LM/RM
Georgiy Zotov;65;LB/RB
Àlex Corredera;65;CAM/CM
Christian Tabó;65;LM
Thomas Ouwejan;65;LB
Jan Kliment;65;CAM/ST
Pantelis Hatzidiakos;65;CB
Muhammed Bay r;65;RB/LB
Serdar Delikta ;65;ST
Branislav Ni aj;65;CB
Jeppe Kjær;65;ST/CF
Kévin N'Doram;65;CDM
Daniel Angulo;65;ST
Olivier Myny;66;RM
Grégoire Amiot;65;CB
Manuel Guanini;65;CB
Ludcinio Marengo;65;LW
Gift Motupa;65;CAM
André Green;65;LM
Ricardo Bagadur;65;CB
Ramiro Ballivián;65;CB
Diego Alende;65;CB
Lukas Görtler;65;ST/RM
Edison Tarabai;65;ST/RW
Ezequiel Ávila;65;LM/ST
Adrian Dabasse;65;ST/RW
Mamadou Thiam;65;ST
Pape Abou Cissé;65;CB
Valtteri Moren;65;CB
Romuald Lacazette;65;CDM
Bernabé;65;GK
Oh Seung Hoon;66;GK
Arquímedes Figuera;65;CM
Chi Zhongguo;65;CAM
Luciano Ospina;65;CB
John McCarthy;65;GK
Beni Badibanga;65;RW/LW
Josip Bariši ;65;ST
Maximiliano Calzada;65;CM
Calvin Verdonk;65;LB
Gastón Giménez;65;CM
Jodi Jones;65;RM/CAM
Maximilian Mittelstädt;65;LB/LM
Misael Riascos;65;ST/RM
Oh Chang Hyeon;65;CAM/LW
Pedro Monteiro;65;CB
Elías Már Ómarsson;65;ST
Alexandre Vincent;65;LM/RM
Wilder Mosquera;65;GK
Michael Zetterer;65;GK
Roberto Brum;65;CDM
Agustín Rossi;65;GK
Diego Gregori;65;CAM
Konstantin Kerschbaumer;65;CAM/CM
Alessio Vita;65;RM/LM
Ignacio Boggino;65;CB
John Varela;65;CAM/RM
Léiner Escalante;65;ST
David Ramirez;65;ST
Matías Castro;65;GK
Felipe Banguero;65;LB
Jang Hyun Soo;65;LM/RM
Arley Rodríguez;65;ST/RW
Ramón Córdoba;65;CB
Ferhad Ayaz;65;LM/RM
Aron Elís Thrándarson;65;LM
Sergio Santos;65;LW/ST
Matías Giordano;65;GK
Kieran Dowell;65;CAM/LW
Renzo Vera;65;CB
Lucas Villarruel;65;CDM
Hwang Hee Chan;65;ST/CAM
Sean Davis;65;CM/CDM
Thilo Kehrer;65;CB/RB
Desevio Payne;65;RB/LB
Chey Dunkley;65;CB
Milen Gamakov;65;CDM
Elliot Käck;64;LB
Gaston Camara;65;RW
Boubacar Barry;65;CAM/RM
Maximilian Dittgen;65;LM
Bruce Kamau;65;RW
Anuar;65;CDM
Kasim Adams Nuhu;65;CB
Kingsley Ehizibue;65;RW
Gyrano Kerk;65;RW/ST
George Pu ca ;65;ST
Ilzat Akhmetov;65;CAM/RM
Alexandr Zuev;65;LW/RW
Marlon Frey;65;CDM/CM
Stiven Vega;65;RB/LB
Abdulrahman Al Shammari;65;RB
Maurice Hirsch;65;CDM
Kaan Baysal;65;CM/LM
Jhon Duque;67;CDM
Gennaro Acampora;65;CM
Mickaël Latour;65;LW/RW
Ivan Provedel;65;GK
Tomáš Malec;65;ST
Rafael Barrios;65;RB
Alexey Pugin;65;LW/ST/CF
Yin Hongbo;65;CAM/LM
Israel Poblete;65;CAM
Andrea Arrighini;65;ST
Pietro Visconti;65;LB
Emiliano Tellechea;65;RW/CM
Adrián Scifo;65;RB
Yann;65;RM/CAM
Lucas Hoyos;65;GK
Taras Romanchuk;65;CDM/CM
Nicolás Stefanelli;65;ST/CAM
Serge Leuko;65;LB/RB
O uzhan Aydo an;65;CAM/RM
Iván Calero;65;LW/CAM
Nick Olij;65;GK
Karim Hafez;65;LB/LM
Lewie Coyle;65;RB/RM
Gabriel Diaz;65;CB/RB
Néstor Breitenbruch;65;RB/CB
Hervé Matthys;64;LB/CB
Daniel González;65;LM
Franco Acosta;65;ST
Marvin Schulz;65;CB/CDM
Jonathan Damián Iglesias;65;CM/CAM
Sacha Clémence;65;ST/LM
Mauricio Asenjo;65;ST
Mu dat Çelik;65;LM/ST
Aykut Çeviker;65;CDM/CM
Rafik Boujedra;65;CAM/LM
Lihué Prichoda;65;RM/LM
Cristian Manea;65;CB/RB
Batuhan Alt nta ;65;ST
Dimitri Oberlin;65;ST
Julius Biada;65;ST/CF
Luke Berry;65;CAM/CM
Erten Ersu;65;GK
Edoardo Lancini;65;CB
Gilles Ruyssen;65;CB
Fausto Grillo;65;LB/CB
Nicolas Rommens;65;CAM/CM
Kang Sang Woo;65;RM/LM
Park Dae Han;65;LB/RB
Héctor Fertoli;65;RM/LM
Daniel Follonier;65;RM/LM
Leonel López;65;CM/CDM
Denis Rodríguez;65;CM
Lee Tae Hee;65;GK
Mauro Manotas;65;ST
Franco Escobar;65;RB
Justen Glad;65;CB/RB
Nikos Vergos;65;ST/CF
Zizo;65;CM
Lee Hak Min;65;RB
Marvin Friedrich;65;CB/RB
Benjamin Bellot;65;GK
Daniel Mesenhöler;65;GK
Juan Komar;65;CB
Dominic Ball;65;CB/CDM
Issa Baradji;64;ST
Gabriel Esparza;65;LM
Yang Hyung Mo;65;GK
Stojan Vranješ;65;CDM/CAM
Jared Watts;65;CB/CDM
Seo Myeong Won;65;RM/ST
Gwon Wan Gyu;65;RB/RM
Song Soo Yeong;65;RW/LW
Ylli Sallahi;65;LB
Daniel Lovitz;65;LM/LB
Kyle Dempsey;65;CM/LM
No Dong Geon;65;GK
Ollie Watkins;65;ST/CM
Pedro Tavima;65;CB
Nick Hagglund;65;CB/RB
Rasmus Lindkvist;65;LB/LM
Simon Skrabb;65;ST/LM
Eric Miller;65;RB/LB
Yaseen Omar Barnawi;65;RB
Marlon Hairston;65;RM/RB
Alexander Jeremejeff;65;ST
Ntsikelelo Nyauza;65;RB/CDM
Sim Sang Min;65;LB/LM
Kevin Hidalgo;65;CB
Yesus Cabrera;65;LM/CM
Lee Chang Min;65;CM/CDM
Reece Burke;65;CB/RB
Martin Samuelsen;65;RM/CAM
Elmo Lieftink;65;CM/CAM
Alain Oyarzun;65;LM/LWB
Elias Gómez;65;LB
Niclas Eliasson;65;LM/ST
Majed Al Khaibari;65;LB/LM
Mohamed Ali Yakoubi;65;CB
Moussa Njie;65;LM/RM
Philip Billing;65;CDM/CM
Denis Davydov;65;ST/LW
José Luis Cabión;65;CDM/CM
Eduardo Pérez;65;ST
Junior Alonso;65;LB/CB
Connor Mahoney;65;RM/CAM
Gaëtan Paquiez;65;LB
Anton Salétros;65;CM
Alexis Zárate;65;RB
Damien Dussaut;65;RB
Patryk Fryc;65;RB
Leonardo Pérez;65;ST
Ricardo Gomes;65;LW/ST
Osman Hadzikic;65;GK
Diego Oyarzún;65;CB/LB
Stefan Šimi ;65;CB
Martin Valjent;65;CB
Nicolás Ferreyra;65;CB
Micha  Helik;65;CB
Juan Domínguez;65;CDM/LB
Ismael Benegas;65;CB
Ary Papel;65;LM
Pablo Vegetti;65;ST
Conor Washington;65;ST/LM
Evgeniy Kobozev;65;GK
Chris Long;65;ST
Michele Cremonesi;65;CB
Jannik Bandowski;65;LB/LM
Armando Sadiku;65;ST
Angus Gunn;65;GK
Merveille Goblet;65;GK
Sebastian Hertner;65;LB
Fabio Kaufmann;65;RB/RM
Karim Azamoum;65;CM/CDM
Angelo D'Angelo;65;CM
Felipe Muñoz;65;CB
Francisco Portillo;65;CDM/CB
Michael Lepe;65;CM/CDM
Adrián Martínez;65;RB/RM
Federico Rasic;65;ST
Óliver Benítez;65;CB
Ali Nasser Al Khaibari;65;CB
Nikolay Safronidi;65;LB/LW
Emerson Hyndman;65;CM
Mamadou Tounkara;65;ST
Fedor  ernych;65;ST/RM
Lars Lambooij;65;RB
Kevin Mensah;65;LM/RM
Stuart Bannigan;65;CDM/LM/CAM
Dawid Kort;65;CAM
Roberto;65;GK
Aleksandar Boljevi ;65;LM/RM
Darnell Fisher;65;RB/LB
Francesco Vicari;65;CB
Brendan Chardonnet;65;CB/RB
Alhassane Keita;65;ST
Raúl Iberbia;65;LB
Carlos;65;CB
Lucas Pérez Godoy;65;CM
Jorge Velázquez;65;LM
Jacobo Mansilla;65;CM/LM
Joel Sacks;65;RB
Baily Cargill;65;CB/LB
Matías Escobar;65;CDM
Martín Galmarini;65;RB/CM
Patrão;65;CM
Emanuel Olivera;65;CB
Nicolás Bertocchi;65;CM
Brayan Cortés;65;GK
Pablo Míguez;65;CM
Santiago Zurbriggen;65;CB
Emanuel Brítez;65;RB
Patricio Vidal;65;RM/ST
Leonel Miranda;65;CM/RM
Fernando Godoy;65;CDM
Leandro Velázquez;65;CAM
Mohammed Qasem Al Nakhli;65;LB
Marko Biskupovi ;65;CB
Henrik Bjørdal;65;RM/ST
Agustín Parra;65;CB
Andrés Robles;65;CDM/CB
Sebastián Luna;65;RB/RM
Jorge Romo;65;CM/RM
Felipe Reynero;65;RW/LM
Nery Veloso;65;GK
Francisco Castro;65;CAM/RM
Marcos Figueroa;65;ST
Cristian Vargas;65;GK
Juan Ortiz;65;CDM/CM
Yessy Mena;65;RM/ST
Eder Chaux;65;GK
Rodrigo Ureña;65;CM/CDM
Dager Palacios;65;CDM
Diego Novoa;65;GK
Nicolás Orellana;65;RW/LW
Luis Pavez;65;LB
José Chunga;65;GK
Adolfo Lima;65;RM/LW
Ray Vanegas;65;LM/ST
Andrés Correa;65;LB
Janeiler Rivas;65;CB
David Murillo;65;RB
Eduardo Farias;65;CDM/CM
Néider Morantes;65;CAM/RM
César Amaya;65;ST
Daniel Giraldo;65;CDM
Yordy Reyna;65;ST/RW
Camilo Ceballos;65;CB
Ken Sema;65;LM/LW
Robert Costa;65;CB
Sebastián López;65;GK
Iván Vásquez;65;CM/CDM
Francisco Sánchez;65;LB/RM
Aaron Taylor-Sinclair;65;LB/CB
Kris Doolan;65;ST
Nicolai Poulsen;65;CM
Jakob Blåbjerg;65;LB/CB
Adam Jahn;65;ST
Bartosz Szeliga;65;ST/RM
Ihor Berezovskyi;65;GK
Laurent Abergel;65;CDM/RB
Senna Miangue;65;LB
Aleksandar Jovanovi ;65;CB
Ham Seok Min;65;GK
Sascha Horvath;66;LM/CAM
Adrien Tamèze;65;CDM
Jamie Allen;65;CM/CDM
Conor Wilkinson;65;ST
Samuel Piette;65;CDM/CM
Talal Al Absi;65;CB
Fabrice Ondoa;65;GK
Brede Mathias Moe;65;CB
Stefan Mauk;65;CAM/RW
Andrew Hoole;65;LM/RM
Wes Burns;65;RM/ST
Johann Obiang;65;LB
Hachim Mastour;65;CAM/CF
Park Yong Ji;65;RM/ST
Markus Lackner;65;CDM/CB
Igor Julião;65;RB
Michael Petrasso;65;RM
Ivan Toney;65;ST
Konstantin Bazelyuk;65;ST
Billy King;65;RM/LM
Matthew Grimes;65;CM/CAM
Clarck Nsikulu;65;ST/RM/CAM
Max Lowe;65;LB/LM
Jeong Dong Ho;65;RB/LB
Ricardo Nunes;65;LB/LM
Robin Yalç n;65;CDM/CM
Dimitrij Nazarov;65;CAM/LM
Sari Amro;65;LB/CM
James Donachie;65;CB
